2024-04-06 07:35:34,792 - INFO - Epoch: 49 |Total training time: 0h:1m:2s | Train Loss: 0.1433 | Train Balanced Accuracy: 95.1970 %
2024-04-06 07:35:34,812 - INFO - Epoch: 49 |Total validation time:0h:0m:26s | Validation Loss: 0.2485 | Validation Balanced Accuracy: 80.6391 % 
2024-04-06 07:35:34,812 - INFO - Epoch: 49 |Total testing time: 0h:0m:31s | Test Loss: 0.3186 | Test Balanced Accuracy: 84.5010 %
2024-04-06 07:35:36,027 - INFO - Saved checkpoint at epoch 49: /home/sur06423/hiwi/vit_exp/vision_tranformer_baseline/src/components/distraction_detection_d_a/grid_search_ddp/experiments/SGD_Constant_Lr_0_003/runs/checkpoints/checkpoint_SGD_Constant_Lr_0_003_epoch_49.pth
2024-04-06 07:37:36,050 - INFO - Epoch: 50 |Total training time: 0h:1m:2s | Train Loss: 0.1425 | Train Balanced Accuracy: 95.2404 %
2024-04-06 07:37:36,051 - INFO - Epoch: 50 |Total validation time:0h:0m:25s | Validation Loss: 0.2442 | Validation Balanced Accuracy: 81.8069 % 
2024-04-06 07:37:36,051 - INFO - Epoch: 50 |Total testing time: 0h:0m:31s | Test Loss: 0.3161 | Test Balanced Accuracy: 85.0611 %
2024-04-06 07:39:36,026 - INFO - Epoch: 51 |Total training time: 0h:1m:2s | Train Loss: 0.1420 | Train Balanced Accuracy: 95.1950 %
2024-04-06 07:39:36,026 - INFO - Epoch: 51 |Total validation time:0h:0m:25s | Validation Loss: 0.2559 | Validation Balanced Accuracy: 79.0478 % 
2024-04-06 07:39:36,026 - INFO - Epoch: 51 |Total testing time: 0h:0m:32s | Test Loss: 0.3236 | Test Balanced Accuracy: 83.8978 %
2024-04-06 07:41:36,269 - INFO - Epoch: 52 |Total training time: 0h:1m:2s | Train Loss: 0.1411 | Train Balanced Accuracy: 95.2930 %
2024-04-06 07:41:36,270 - INFO - Epoch: 52 |Total validation time:0h:0m:25s | Validation Loss: 0.2486 | Validation Balanced Accuracy: 80.8598 % 
2024-04-06 07:41:36,270 - INFO - Epoch: 52 |Total testing time: 0h:0m:31s | Test Loss: 0.3174 | Test Balanced Accuracy: 84.7073 %
2024-04-06 07:43:36,295 - INFO - Epoch: 53 |Total training time: 0h:1m:2s | Train Loss: 0.1403 | Train Balanced Accuracy: 95.3152 %
